,date,latitude,longitude,normB2,normB3,normB4,normB5,normB6,OWTs,B2,B3,B4,B5,B6
245,2016-04-10,-2.99583,-64.9447,0.1643059814374292,0.2729778858822263,0.26142975799551754,0.22647204641139088,0.07481432827343606,OWT 2,0.009315554588091423,0.015476858328776483,0.014822121265781222,0.012840145517316447,0.0042417016891621315
246,2016-03-22,-3.05563,-64.8369,0.15200756278386782,0.24650698714786962,0.2844387375759628,0.23299340954480827,0.08405330294749143,OWT 7,0.014753575366201574,0.023925516247849134,0.027607102403588834,0.022613913180327693,0.008158059487982232
247,2016-04-10,-2.99583,-64.9447,0.16076976411153282,0.27923478273865054,0.2745086631184669,0.2228998227111497,0.06258696732020001,OWT 2,0.008409915681364222,0.01460685714825684,0.014359632381053648,0.01165995810686974,0.0032739434608489446
248,2016-03-25,-2.99583,-64.9447,0.1492833160262962,0.25252706918350476,0.2801111915013385,0.23829858468531598,0.07977983860354458,OWT 7,0.013727842695869838,0.02322196461384569,0.025758554114685497,0.02191353710706823,0.007336419794281794
249,2016-04-09,-2.99583,-64.9447,0.14470662361307748,0.2449327916683043,0.2968766642000041,0.23926084023969818,0.0742230802789158,OWT 7,0.010024045689407794,0.01696686325210755,0.020565093509588846,0.01657395863690159,0.00514154452192744
250,2016-03-25,-2.99583,-64.9447,0.14671920461674356,0.24474485678132252,0.2892448989984178,0.23815447820405786,0.08113656139945823,OWT 7,0.012966457116546351,0.021629572612801233,0.02556230855285567,0.02104714128469304,0.007170525131445846
251,2016-04-09,-2.99583,-64.9447,0.14524736072526054,0.2389159977020072,0.29068177136856016,0.23953972691458383,0.08561514328958825,OWT 7,0.01458537675815043,0.023991347055348892,0.0291895366013329,0.024053980383177152,0.008597258599718624
252,2016-03-25,-2.99583,-64.9447,0.1428163934128037,0.22868334967241216,0.2839519881166985,0.24533039125105602,0.09921787754702954,OWT 7,0.01705951667263429,0.02731638380766323,0.03391826078048959,0.029304884403249975,0.011851643888979435
253,2016-04-09,-2.99583,-64.9447,0.1454702653327429,0.24258821218138052,0.28759381482665347,0.24138113025211191,0.08296657740711136,OWT 7,0.012869155037920212,0.02146077967062993,0.025442239914015386,0.021353994105513256,0.007339711281721303
254,2016-04-13,-2.98476,-64.9254,0.14235120827145956,0.2366811682844175,0.29239209600483423,0.24185834078085627,0.08671718665843238,OWT 7,0.013523643870516907,0.022485175009070015,0.027777822365812395,0.02297701654626693,0.008238302744753762
255,2016-03-21,-3.05563,-64.8369,0.15222918611264544,0.2509946070848106,0.28003656169645536,0.234872439419295,0.08186720568679356,OWT 7,0.014404542282241185,0.02375012652102287,0.026498193917591683,0.022224581704357718,0.007746606652496545
256,2016-04-13,-2.98476,-64.9254,0.14033763500428081,0.239280733592339,0.2991723108776209,0.24212886394745253,0.07908045657830672,OWT 7,0.010614013235088704,0.01809727571063421,0.022626994299357255,0.018312685449322703,0.005981011527901275
257,2016-03-21,-3.05563,-64.8369,0.14705258178539254,0.24198060942191035,0.2809218702136089,0.24187159098801053,0.08817334759107762,OWT 7,0.014826329213168326,0.02439728792880484,0.028323475048158894,0.02438629632857805,0.008889929461560113
258,2016-04-13,-2.98476,-64.9254,0.14153123356790956,0.243931075408126,0.298851592778035,0.23974926775119768,0.07593683049473171,OWT 7,0.008832487439220401,0.015222916562399748,0.018650321012968984,0.014961944035898503,0.004738961744420222
259,2017-08-29,-3.13417,-64.7755,0.1423854786097409,0.23638874566414536,0.287293192728756,0.24393686219276173,0.0899957208045961,OWT 7,0.015617496425868599,0.025928208596636956,0.03151164328291813,0.02675612085327098,0.00987114600261697
260,2017-08-29,-3.12984,-64.7554,0.14523930282518752,0.23743548326275535,0.28501170372023377,0.24102649546072802,0.09128701473109531,OWT 7,0.017262055745752142,0.02821980323765707,0.03387435647313819,0.02864660405217,0.010849690865344663
261,2017-08-29,-3.11565,-64.7447,0.14164944376518562,0.22480024080609085,0.2788310908275795,0.24580318341172822,0.10891604118941592,OWT 7,0.016489119411796597,0.02616853208825168,0.03245815183008485,0.028613441290984344,0.01267869157332926
262,2017-08-27,-2.98784,-64.9325,0.1325917442135211,0.27318629539781364,0.2064594363037574,0.28634494125796717,0.10141758282694067,OWT 3,0.006917423562540368,0.014252360340812545,0.010771163603493616,0.014938858036910188,0.005291041167489432
263,2017-08-27,-2.98556,-64.9259,0.15393860745162827,0.28026632794235307,0.2125766614726805,0.261570015906045,0.09164838722729321,OWT 3,0.007319448060506007,0.013326058124355849,0.010107560788569388,0.012437088897349095,0.004357682723290215
264,2017-08-27,-2.98396,-64.9181,0.1438971338628235,0.2899217170254956,0.23454396301302377,0.26291187718870246,0.06872530890995474,OWT 3,0.006617220573557397,0.013332273542369997,0.010785684855495515,0.01209020524636835,0.003160386283138695
265,2017-08-28,-2.99443,-64.9068,0.1556819643432912,0.2720332451539018,0.2623671034155405,0.2389910597026061,0.07092662738466046,OWT 2,0.004738920504487568,0.008280624726185064,0.007986389761483595,0.007274828770251818,0.0021589890020025375
266,2017-08-30,-3.13134,-64.7786,0.13795588696391894,0.23284590192465762,0.26830076339949605,0.2583833243713154,0.10251412334061195,OWT 7,0.00757586455759291,0.012786761439423953,0.014733769532756314,0.01418915214462461,0.005629575734393786
267,2017-08-30,-3.11574,-64.7952,0.1721889179756634,0.2696958290067514,0.2259165439384054,0.2428846263340937,0.0893140827450861,OWT 3,0.003716792164094817,0.0058215322781865995,0.004876532416379583,0.005242797774391317,0.0019278934253897254
268,2017-08-30,-3.0685,-64.8223,0.1603721869778386,0.27871128576315995,0.22536834173938705,0.2596601811944752,0.07588800432513915,OWT 3,0.0034014651756873503,0.005911416128068637,0.004780021901396549,0.005507345634487889,0.0016095708914915662
269,2017-08-25,-2.96169,-64.8251,0.13326551583973884,0.24204331187068287,0.2865410587179873,0.2544325662650946,0.08371754730649641,OWT 7,0.007186359837660396,0.013052216279968092,0.0154517629203338,0.01372030839395223,0.004514479352590626
270,2017-08-25,-2.95914,-64.8258,0.13235744834043975,0.24941374254249268,0.27176541010537963,0.26510717694689057,0.08135622206479735,OWT 7,0.007161962134053902,0.013495967187335294,0.014705432908573794,0.014345150851472279,0.004402247014456333
271,2017-08-25,-2.96323,-64.8243,0.13412598406230739,0.24849515002226066,0.26948563794395763,0.2601057604274667,0.08778746754400751,OWT 7,0.006900387707583336,0.012784345185576609,0.013864244101835585,0.0133816769694046,0.004516407213378841
272,2017-08-26,-2.96751,-64.827,0.12928156822410883,0.22958711304020504,0.2819637162358081,0.26023970365656013,0.09892789884331799,OWT 7,0.009542376510955016,0.016946009433418046,0.020811968633347756,0.019208501795750642,0.007301947765393598
273,2017-08-26,-2.9675,-64.827,0.13815489625340366,0.2328862836742663,0.2693002780610442,0.25763732522226945,0.10202121678901646,OWT 7,0.010892103458551385,0.018360706458097474,0.02123157824734195,0.02031207345672538,0.008043331639836037
274,2017-08-26,-2.98985,-64.8198,0.1246013140407666,0.21890061627076066,0.2834630700949948,0.2615965186431741,0.11143848095030394,OWT 7,0.011367393787011439,0.019970331168057322,0.025860372072727837,0.023865483792212053,0.01016654684375176
