Ponto1;Ponto 2;Ponto 3;Ponto 4;Ponto 5;Ponto 6;Ponto 7;Ponto 8;Ponto 9;Ponto 10;Ponto 11;Ponto 12;Ponto 13;Ponto 14;Ponto 15;Ponto 16;Ponto 17;Ponto 18;Ponto 19;Ponto 20;Ponto 21;Ponto 22;Ponto 23;Ponto 24;Ponto 25;Ponto 26;Ponto 27;Ponto 28;Ponto 29;Ponto 30;Ponto 31;Ponto 32;Ponto 33;Ponto 34;Ponto 35;Ponto 36;Ponto 37;Ponto 38;Ponto 39;Ponto 40;Ponto 41;Ponto 42;Ponto 43;Ponto 44;Ponto 45;Ponto 46;Ponto 47;Ponto 48;Ponto 49;Ponto 50;Ponto 51
0.038442452;0.01101629;0.003252605;0.004373485;0.017343203;0.015875986;0.01882016;0.016507226;0.006855037;0.006886581;0.025006407;0.022127695;0.006856829;0.027757631;0.004300965;0.004066556;0.003850528;0.014966235;0.016303856;0.006460897;0.010161856;0.006259493;0.004376022;0.010240848;0.00412053;0.002866622;0.00484254;0.00440662;0.004214898;0.002328143;0.005840443;0.01502489;0.002654318;0.003283171;0.00315967;0.002395407;0.002267826;0.002310594;0.003068182;0.003657797;0.007542061;0.005565576;0.004381345;0.003703076;0.003306748;0.005306576;0.0137338;0.009097778;0.018527091;0.010733659;0.009111386
0.038947476;0.011099528;0.003311632;0.004459632;0.017426182;0.015973761;0.018909925;0.016581545;0.006980899;0.007002206;0.025126454;0.022230431;0.00695958;0.027918532;0.004388455;0.004127683;0.00392904;0.015040515;0.016417093;0.00652992;0.010231331;0.006312737;0.004434672;0.010308848;0.004177349;0.002921364;0.004932546;0.004461678;0.004272564;0.002376884;0.005943235;0.015134156;0.002696792;0.003342991;0.003218041;0.002417194;0.002287665;0.00234574;0.003120027;0.003695388;0.007612223;0.005654097;0.004456337;0.00376825;0.003349542;0.005394515;0.013823345;0.009174582;0.018617729;0.01078915;0.009181928
0.03946751;0.011196523;0.003381927;0.004559222;0.017523392;0.016087464;0.019014005;0.016678199;0.007113101;0.007123042;0.025252292;0.022340062;0.007073001;0.02809962;0.004478388;0.004196887;0.004030263;0.015138142;0.016557845;0.006607259;0.01031939;0.006371999;0.004503542;0.01038595;0.00425594;0.002967055;0.005028255;0.00452252;0.004342219;0.002427236;0.00605735;0.015253968;0.002743043;0.003404186;0.003274851;0.002447394;0.002311247;0.002375295;0.003170481;0.003742495;0.007680875;0.005758312;0.004536637;0.003837288;0.003404262;0.005496989;0.013925092;0.009267594;0.018726955;0.01084896;0.009262385
0.039994416;0.011303331;0.003461739;0.004661718;0.017637401;0.016230115;0.01912899;0.016795558;0.007245891;0.007261664;0.025388536;0.022459533;0.007207522;0.028315344;0.004574887;0.004275757;0.004154798;0.01528337;0.01673529;0.006706776;0.01042296;0.006434359;0.004594576;0.010478116;0.004357314;0.003011932;0.005120242;0.004610412;0.004420953;0.00247676;0.00615688;0.015400305;0.002796836;0.003461759;0.003335857;0.002493668;0.002326195;0.002401392;0.003200925;0.003801705;0.007767817;0.005870195;0.004619383;0.003902433;0.003460242;0.005613409;0.014038484;0.009371077;0.018848269;0.010945654;0.009372965
0.040523283;0.011430037;0.003533748;0.004781815;0.01776561;0.016391206;0.019266761;0.016916841;0.007407921;0.007424558;0.025552936;0.02260874;0.007368644;0.028543677;0.004677174;0.004363554;0.004269631;0.015447596;0.016924874;0.006819214;0.010535478;0.006495122;0.004695743;0.010585388;0.004459648;0.00306726;0.005225032;0.004699637;0.004495843;0.002529087;0.006267581;0.015569738;0.0028514;0.003524302;0.00339308;0.002533755;0.002353543;0.002430875;0.003228654;0.003857325;0.007871597;0.005988427;0.004710144;0.003970877;0.003514051;0.005733299;0.014168429;0.009484953;0.018990146;0.011052982;0.009489356
0.04105013;0.011571584;0.003602755;0.004927095;0.017905052;0.016565782;0.019426436;0.017045136;0.007597484;0.007602065;0.025736458;0.022782917;0.007543469;0.028787805;0.004782356;0.004453312;0.004379921;0.015611054;0.017138714;0.006945464;0.010654253;0.006553067;0.004798113;0.010707187;0.004579541;0.003132927;0.005347991;0.004792381;0.004568038;0.002583555;0.006391652;0.015765139;0.002902375;0.003584771;0.003431827;0.002555598;0.002390947;0.002467905;0.003246019;0.003912952;0.00799966;0.006116293;0.004811555;0.00405273;0.003570423;0.005859274;0.014316526;0.009607468;0.019157748;0.01115842;0.009611358
0.041591536;0.0117334;0.003694157;0.005081495;0.018058974;0.01674977;0.019602966;0.017189704;0.007791622;0.007792083;0.025937628;0.022974702;0.007716617;0.029070321;0.004915535;0.004545349;0.004502186;0.015800981;0.017368167;0.007089177;0.010792063;0.006614939;0.004910747;0.010844191;0.004719278;0.003196765;0.005477582;0.004899881;0.004659578;0.002632575;0.006516409;0.015985513;0.002959217;0.003661265;0.003450402;0.002589686;0.0024244;0.002514553;0.003249188;0.003982438;0.008131122;0.006249661;0.004920826;0.004151845;0.003634944;0.006012265;0.014470326;0.009742271;0.01935507;0.011276539;0.009749172
0.042156438;0.011911272;0.003790939;0.005238896;0.018225565;0.016941246;0.019793726;0.017353134;0.008000627;0.008002152;0.026163953;0.023197174;0.007918061;0.029376777;0.005065305;0.004643573;0.004644121;0.016022103;0.017621962;0.007247983;0.010951848;0.006676773;0.005033353;0.010994551;0.004849082;0.00329375;0.005607515;0.005017653;0.004757955;0.002684852;0.006640856;0.016218015;0.003027948;0.003739836;0.003485258;0.002619232;0.002465455;0.002553818;0.003270809;0.004053562;0.008275454;0.006398448;0.005035197;0.004254127;0.003699642;0.006185182;0.014633916;0.009884521;0.019559557;0.011401629;0.00989606
0.042757186;0.012106222;0.003889957;0.005407933;0.018413433;0.017146667;0.020002443;0.017537391;0.00823741;0.008233386;0.026415556;0.023448539;0.008150975;0.029707587;0.005212036;0.004744314;0.00481627;0.016269389;0.017911267;0.007419485;0.011133093;0.0067444;0.00516973;0.011161204;0.004975234;0.003405796;0.00574553;0.005133004;0.004860922;0.002735974;0.006770288;0.016464465;0.003102134;0.003813502;0.003539589;0.002649136;0.002516115;0.002581032;0.003312426;0.004125054;0.008441904;0.006568803;0.005161437;0.004365588;0.003760374;0.006355787;0.014821815;0.010037835;0.019772695;0.011545567;0.010051626
0.043423447;0.012324865;0.003992054;0.005594111;0.018615017;0.017380408;0.020241399;0.017736218;0.008503431;0.008479838;0.026679567;0.023720616;0.008393911;0.030068495;0.005363647;0.00485791;0.0050041;0.01654186;0.018234673;0.007608051;0.011335535;0.006817086;0.005327;0.011345844;0.005131307;0.003497938;0.005892868;0.005255575;0.004989136;0.002798416;0.00692398;0.016745171;0.003172231;0.003889823;0.003575375;0.002700628;0.002563075;0.002604504;0.003366438;0.004206541;0.008629302;0.006755046;0.005295482;0.004486821;0.00383146;0.00653264;0.015030158;0.010226479;0.020030646;0.011709428;0.010236099
0.04417235;0.012559798;0.004098928;0.005788849;0.018832153;0.017643812;0.020498693;0.017941497;0.008786433;0.008748403;0.026961157;0.024015286;0.008652877;0.030460233;0.005525848;0.004982381;0.005193088;0.016836837;0.018591365;0.007817337;0.011552872;0.006887323;0.005498002;0.011549123;0.005304004;0.003599581;0.006046302;0.005396603;0.005124217;0.002870492;0.007077441;0.017054318;0.003243954;0.003966709;0.003611964;0.002750742;0.002600911;0.00263024;0.003417024;0.004292233;0.008840688;0.006949038;0.005436868;0.004609661;0.003901489;0.006727747;0.015259071;0.010431898;0.020308253;0.011892994;0.010441403
0.045012027;0.01280443;0.004218221;0.005999526;0.01906932;0.017930646;0.020772507;0.018156748;0.009082174;0.009045089;0.027270643;0.024335827;0.008921071;0.030884307;0.005700764;0.005124445;0.005387151;0.017141229;0.018976137;0.008043002;0.011792714;0.006960836;0.00568406;0.011765137;0.005492398;0.003717071;0.006207547;0.005560983;0.005249588;0.002947025;0.007222259;0.017380605;0.00331336;0.004048045;0.003656499;0.00278836;0.002635982;0.002663686;0.003446879;0.004383722;0.009059097;0.007158557;0.005583858;0.004733743;0.003967249;0.006941487;0.015513029;0.010645137;0.020598483;0.012086043;0.010661277
0.045941036;0.013069646;0.004335865;0.006239277;0.019326419;0.018229285;0.021072738;0.018391918;0.00940326;0.009347984;0.027601817;0.024682331;0.009205609;0.031330398;0.005892061;0.005276212;0.005599143;0.017437969;0.019391232;0.008281639;0.012051053;0.007038498;0.005875202;0.01199645;0.005690981;0.003849829;0.006387115;0.005722241;0.005389612;0.003024426;0.007400091;0.017719547;0.003384037;0.004136304;0.003706621;0.002821693;0.002676894;0.002699804;0.003493087;0.004458174;0.009283074;0.007398398;0.005737921;0.004870452;0.004044303;0.007173449;0.015788434;0.010874201;0.020914615;0.012281593;0.01088542
0.046956035;0.013361398;0.004458329;0.006491556;0.019605076;0.018544928;0.021393663;0.018645202;0.009740667;0.009661131;0.027956061;0.025048701;0.009508678;0.031806401;0.006105286;0.005433295;0.005835542;0.017760822;0.019832121;0.008537411;0.01233128;0.007121948;0.006079322;0.012246486;0.005891005;0.003991129;0.006573602;0.005882753;0.005551142;0.003100868;0.007595492;0.018075199;0.00346559;0.004237638;0.003774177;0.002869137;0.002714258;0.002735518;0.003552387;0.004521511;0.009509624;0.007661029;0.005899945;0.005013368;0.004128262;0.007422971;0.016080456;0.011121259;0.0212477;0.012504524;0.011122562
0.048040289;0.013686548;0.00460195;0.006750363;0.019901571;0.018882116;0.021736202;0.01890967;0.010088962;0.009997972;0.028332277;0.025438597;0.009816904;0.032317595;0.006334124;0.005600735;0.006090006;0.018131178;0.02029283;0.00881223;0.012638561;0.007213931;0.006298374;0.012520222;0.006095315;0.00413136;0.006761296;0.006060002;0.005725405;0.003188517;0.007788586;0.018449234;0.003565182;0.004357158;0.003857444;0.002934187;0.002750385;0.002779521;0.003602933;0.004597488;0.009744301;0.007936649;0.006069035;0.005157295;0.004203591;0.00768879;0.016391392;0.011387064;0.021586077;0.012758553;0.01137674
0.049163331;0.01402788;0.004738421;0.007022361;0.020214204;0.019250571;0.022097696;0.019186361;0.010462431;0.010346851;0.028730736;0.025844635;0.010152547;0.032850764;0.006552327;0.005763585;0.006357069;0.01851495;0.020801984;0.009103034;0.012955225;0.007303946;0.006524285;0.012813642;0.006304725;0.004279211;0.006969418;0.00623296;0.005891955;0.003281625;0.007987471;0.018847183;0.00366322;0.004465815;0.003948839;0.002991957;0.00279423;0.002819145;0.003650363;0.004673051;0.010009155;0.008235119;0.006250505;0.005306848;0.004278928;0.007956782;0.016736693;0.011669522;0.021940734;0.013024595;0.011642498
0.050309888;0.01437929;0.004866669;0.007298706;0.020537739;0.019650179;0.022476837;0.019479844;0.010851136;0.010702449;0.029152017;0.02626303;0.010515425;0.033408384;0.006776818;0.005925283;0.006629828;0.018912273;0.021352312;0.009408817;0.013280879;0.007388678;0.006761419;0.013121622;0.006518778;0.004434412;0.00719609;0.006407024;0.006057234;0.003376068;0.008193828;0.019267443;0.003755533;0.004569847;0.004035007;0.003054626;0.002843317;0.002852994;0.003699491;0.004749469;0.010289763;0.008554133;0.006437488;0.005460913;0.004366339;0.008242544;0.017106035;0.01197166;0.022327427;0.013295212;0.011928295
0.051452463;0.014745813;0.005010533;0.00758557;0.0208685;0.020071054;0.022878619;0.019775001;0.011252564;0.011077141;0.029597868;0.026706016;0.010882881;0.033992786;0.00701932;0.006107551;0.006896037;0.019337047;0.021931797;0.009737541;0.013637451;0.007471594;0.007013335;0.013443194;0.006761655;0.004597718;0.007425004;0.006615246;0.006237108;0.003481371;0.008402306;0.019712747;0.003854545;0.004678029;0.004113588;0.003119306;0.002881271;0.002906078;0.003746282;0.004826701;0.010574928;0.008881695;0.006625659;0.005620543;0.004467604;0.00855543;0.017488251;0.012302602;0.022746942;0.013573732;0.012253776
0.05256984;0.015122244;0.005167307;0.007891948;0.021219988;0.020502819;0.023301465;0.020087674;0.011668161;0.011472742;0.030074171;0.027177039;0.011261349;0.034603656;0.007274969;0.006300433;0.007174663;0.019779569;0.02253821;0.010080279;0.014023071;0.007560697;0.007282866;0.013780557;0.007010755;0.004769698;0.00766301;0.006837122;0.006411087;0.003587991;0.008608326;0.020163148;0.003956175;0.004789855;0.004195401;0.003181654;0.002919839;0.002960103;0.003788383;0.004904285;0.010861947;0.009228123;0.006822051;0.00578628;0.004570026;0.008878134;0.017893521;0.012643513;0.023175059;0.013867648;0.012597705
0.053661023;0.015514309;0.005327501;0.008221349;0.021594622;0.020947024;0.023749746;0.020423674;0.012096069;0.011883396;0.030575061;0.027676431;0.011655767;0.035241894;0.007550317;0.006495811;0.007465422;0.02024009;0.023175064;0.010438527;0.014430287;0.007652146;0.00756894;0.014141941;0.00725282;0.004951415;0.007915701;0.007058049;0.006577766;0.003706398;0.008821457;0.02062037;0.004060186;0.004904643;0.004271795;0.003239965;0.002958872;0.002998477;0.003831098;0.004981802;0.011161773;0.009595151;0.007030468;0.005952298;0.00467305;0.009220148;0.018322633;0.01299326;0.023606049;0.01417724;0.012945126
0.054730066;0.01593901;0.00548412;0.008571756;0.021985501;0.021417826;0.024225266;0.020791505;0.012551616;0.012303962;0.031088969;0.02820305;0.012077312;0.035906149;0.007837083;0.0066864;0.007773745;0.020743853;0.023850939;0.010819504;0.014843953;0.007742747;0.007864357;0.014525568;0.007508475;0.005139183;0.008180683;0.007288525;0.006773088;0.003808593;0.009055152;0.02110651;0.004175093;0.00502399;0.004347757;0.003299688;0.003004182;0.003041654;0.003899934;0.005058726;0.01148938;0.009975505;0.007256171;0.00613515;0.004774635;0.009567409;0.018768859;0.013367445;0.024061903;0.014505645;0.013319279
0.05579233;0.016383194;0.005652284;0.008937248;0.022390252;0.021913354;0.024722237;0.021176714;0.013025964;0.012745304;0.031621582;0.028756391;0.012510804;0.036598133;0.00812638;0.006886202;0.008091649;0.021281571;0.024556539;0.011217422;0.015271707;0.007837029;0.008171828;0.014922569;0.007783478;0.005327291;0.008455565;0.007536399;0.006975228;0.003907594;0.009288057;0.021613711;0.004293451;0.005145512;0.004418409;0.003357418;0.003058929;0.003094559;0.003966152;0.005152214;0.011838941;0.010365448;0.007492646;0.006330592;0.00487183;0.009923548;0.019233534;0.013761901;0.024538585;0.014837798;0.013712902
0.056888844;0.016832244;0.005835312;0.009306607;0.022811989;0.022431658;0.025237036;0.021561555;0.013518632;0.013210765;0.03218426;0.029337898;0.012958052;0.037323266;0.008419914;0.007102867;0.008417684;0.021841569;0.025292729;0.011631224;0.015720703;0.007935786;0.008494385;0.015331631;0.00807298;0.00552141;0.00873906;0.007789474;0.00717103;0.004024942;0.009509666;0.022135773;0.004410639;0.005262324;0.004483081;0.003419871;0.003118195;0.003147759;0.004018405;0.005259356;0.012218186;0.010767592;0.00773494;0.006534637;0.00497471;0.010296793;0.019717588;0.01417327;0.025034855;0.015180102;0.014118875
0.058065315;0.017292986;0.006016504;0.009681268;0.023253627;0.022970744;0.025770455;0.021968695;0.014034134;0.013688872;0.032772063;0.029942593;0.013435717;0.038076724;0.008728948;0.00732156;0.0087563;0.022409374;0.026046736;0.012056361;0.01618619;0.00803186;0.00883509;0.015755765;0.008367998;0.005712239;0.009033858;0.008041558;0.007373285;0.004127625;0.009746356;0.022682326;0.004522958;0.00537965;0.004549969;0.0034941;0.003173246;0.003192091;0.00408993;0.005352364;0.012603352;0.011193102;0.007985638;0.006740766;0.005092189;0.010688148;0.020221913;0.014605017;0.025559816;0.015525309;0.014544343
0.059344954;0.017775928;0.006204183;0.010071929;0.023710707;0.023521929;0.026324598;0.022393733;0.01457176;0.014185213;0.033377566;0.030575062;0.013924209;0.038853738;0.009050951;0.007546255;0.009100901;0.022989071;0.026807196;0.012492172;0.016672616;0.008127935;0.009188386;0.016198799;0.008677286;0.005899597;0.00933179;0.00830708;0.007583299;0.004223677;0.009996054;0.023253442;0.004639835;0.005503856;0.004621611;0.003568993;0.003222918;0.003240234;0.004169719;0.005437879;0.012993713;0.011635588;0.008243516;0.00694477;0.005210697;0.011091682;0.020744366;0.015055883;0.026100751;0.015873456;0.014990476
0.060756632;0.018283216;0.006401958;0.010489476;0.024182184;0.024080924;0.026893753;0.022830863;0.015117934;0.014702342;0.034006249;0.031233059;0.014406305;0.039655952;0.009374743;0.007783233;0.009444331;0.02360508;0.027592631;0.012938326;0.017189199;0.008230677;0.009551287;0.016659232;0.009010757;0.00610568;0.009625811;0.008588727;0.007802517;0.00433384;0.010237349;0.02384049;0.004768829;0.005630088;0.004702805;0.003630846;0.003272366;0.003297633;0.004235838;0.005536066;0.013398766;0.0120862;0.008501594;0.007150358;0.005321695;0.011503862;0.021284566;0.015528479;0.026658571;0.016236498;0.01546112
0.062324856;0.018805471;0.006593034;0.010922275;0.024670934;0.02465639;0.027479913;0.023298887;0.015678112;0.015230348;0.034651323;0.031908957;0.014895872;0.040483;0.009708734;0.008018599;0.009805792;0.024231706;0.028412266;0.013389941;0.017713928;0.008336749;0.00992055;0.017135544;0.009340791;0.006316759;0.009931534;0.008866945;0.008015853;0.004448707;0.010481955;0.02444731;0.004895639;0.005765631;0.004774552;0.00368801;0.003331908;0.003349786;0.004298978;0.005637297;0.013819419;0.012553012;0.008765858;0.007357501;0.005431661;0.011935185;0.021839736;0.016012952;0.027234966;0.016619314;0.015939207
0.06405013;0.019338571;0.006783931;0.011363031;0.025176656;0.025249205;0.02808271;0.023792519;0.016262447;0.015772805;0.035311747;0.032604294;0.015393557;0.041331964;0.010046683;0.008256249;0.01019278;0.024862684;0.02927045;0.013848612;0.018247753;0.008447684;0.01029367;0.017623264;0.009671996;0.006523449;0.010247551;0.009150698;0.008227439;0.004558829;0.010729175;0.025079448;0.005021086;0.005912207;0.004839017;0.003744001;0.003398138;0.003411688;0.004369195;0.005730825;0.014254708;0.013032046;0.009038765;0.007574206;0.005543059;0.012380625;0.022406319;0.01651041;0.027831066;0.017032177;0.016433677
0.06593263;0.019897749;0.006982525;0.011802999;0.025681029;0.025856002;0.028695241;0.024293222;0.016871297;0.016324147;0.035999974;0.033330262;0.015913182;0.042200709;0.010385671;0.008499218;0.010581803;0.025504272;0.030147549;0.014321534;0.018796692;0.008558426;0.010669895;0.01812572;0.010021625;0.006739552;0.010563872;0.009436221;0.008458814;0.004652992;0.010981709;0.025740109;0.005146166;0.006051837;0.0049174;0.003800809;0.003463343;0.003480165;0.004439461;0.005839708;0.014710121;0.013516695;0.009306879;0.007800225;0.005650467;0.012816964;0.022993834;0.017025672;0.028449152;0.017456008;0.016963946
0.06794928;0.020466399;0.007184586;0.012238822;0.026194829;0.026469131;0.029319754;0.024792672;0.017491362;0.016886492;0.036712627;0.034074158;0.016446121;0.043087395;0.010731823;0.008744709;0.010966923;0.026146995;0.031040648;0.014800644;0.019364887;0.008664368;0.011052829;0.018643506;0.010362791;0.006965508;0.01088234;0.009710817;0.008687106;0.00476335;0.011236023;0.026424203;0.005269916;0.006183598;0.005001245;0.003867103;0.003524918;0.003539474;0.004504381;0.005951186;0.015187877;0.01400951;0.009574128;0.008024008;0.00576111;0.013264046;0.023598444;0.017552073;0.029082371;0.017895183;0.017500454
0.070065466;0.021042857;0.00738556;0.012677468;0.026727893;0.02709253;0.029961831;0.025304685;0.018120758;0.017464929;0.037441862;0.034823085;0.016986198;0.043991806;0.011085673;0.008986923;0.011355314;0.026804098;0.031951504;0.015281417;0.019949472;0.008764276;0.011445055;0.019169728;0.010692107;0.007196406;0.011203267;0.009984119;0.008912924;0.004880441;0.011496004;0.027144096;0.005395493;0.006315581;0.005091294;0.003948124;0.003592715;0.003601206;0.004568536;0.006057149;0.015683207;0.014513501;0.009851631;0.008250708;0.005874029;0.013723387;0.024214674;0.018093774;0.02974407;0.018349822;0.018037567
0.072261571;0.021642049;0.007585952;0.013130608;0.027270228;0.02773065;0.030630895;0.025843059;0.018762891;0.018046348;0.038176948;0.035590666;0.017541678;0.044923594;0.011438673;0.009226147;0.011744729;0.027486166;0.032886774;0.015768846;0.020547641;0.008861603;0.011838491;0.019713382;0.011028612;0.007420213;0.011530389;0.010271226;0.009142991;0.004996841;0.011761175;0.027872714;0.005522284;0.006457274;0.00516873;0.004019045;0.003668595;0.003664561;0.00463394;0.006154863;0.016182433;0.015026779;0.010130902;0.008477416;0.005986544;0.014187056;0.024850411;0.018645663;0.030413524;0.018824637;0.018596351
0.074512772;0.022252927;0.007791086;0.013593525;0.027823085;0.028379646;0.031319153;0.026390476;0.019410222;0.018630408;0.038928371;0.036376527;0.018106488;0.045885041;0.011788956;0.009469744;0.012141341;0.028197567;0.033860496;0.01626358;0.021161036;0.00896248;0.012231108;0.020266952;0.011371581;0.007649671;0.011857625;0.01056169;0.009374041;0.005125748;0.012015199;0.028606922;0.005649314;0.006599962;0.005242919;0.004077344;0.00374668;0.003726091;0.004691762;0.006256618;0.016701963;0.015542764;0.010409044;0.008710808;0.006098857;0.014651344;0.025497111;0.019204376;0.031094256;0.019328275;0.019167776
0.076812264;0.022877434;0.008007158;0.014063269;0.028390106;0.029032552;0.032023252;0.026945078;0.020058811;0.019221469;0.039706578;0.037185701;0.018672156;0.04687481;0.012145861;0.009718136;0.012553074;0.028930437;0.03486773;0.016760326;0.021790805;0.009068746;0.012623082;0.020828821;0.011711708;0.007881399;0.012177677;0.010854127;0.009606568;0.005253153;0.012260254;0.029371008;0.005775973;0.006743025;0.005338927;0.004130907;0.003811503;0.003784671;0.00475637;0.006374672;0.017249319;0.016059585;0.010688335;0.008952272;0.006201576;0.01511219;0.026145323;0.019772926;0.031805042;0.019848483;0.019743331
0.079124801;0.023514617;0.008224165;0.014531209;0.028971136;0.029694434;0.03274791;0.027509839;0.020727249;0.019820188;0.040486016;0.038020747;0.019243099;0.047884447;0.012505971;0.009964495;0.012975944;0.02965818;0.035876918;0.01726201;0.022422696;0.009170793;0.013020577;0.021400472;0.012047837;0.008097381;0.012503546;0.011155427;0.009838287;0.005373532;0.012516128;0.030173292;0.005897699;0.006886623;0.005424196;0.004187435;0.003874538;0.003835816;0.004829462;0.006485175;0.017818651;0.016581073;0.010978748;0.009194715;0.006302961;0.015578877;0.026798963;0.020344577;0.032520694;0.020381446;0.020321236
0.081437461;0.02416586;0.008436371;0.014996408;0.029558827;0.030363537;0.033486266;0.028081875;0.021404733;0.020420978;0.041264082;0.03887483;0.01981687;0.048912135;0.012864321;0.010207786;0.01339144;0.030392847;0.036875853;0.017765279;0.023056612;0.009266533;0.013424417;0.021980181;0.012386314;0.008312132;0.012831886;0.01146246;0.010073615;0.005491634;0.012777163;0.0310059;0.00601719;0.007021544;0.005499072;0.004247602;0.003943409;0.00387564;0.004896967;0.006598927;0.018408572;0.017104573;0.011272195;0.009434446;0.006403314;0.016046121;0.027461372;0.020919763;0.033240024;0.02091451;0.02090321
0.08373763;0.024836119;0.008649789;0.015455631;0.030148449;0.031040688;0.034242887;0.028663731;0.022087061;0.021019305;0.042053741;0.039747222;0.020396753;0.04997018;0.013236646;0.010456301;0.013796022;0.031148627;0.037870686;0.018267669;0.023703;0.0093621;0.013825613;0.022570759;0.012720084;0.008535995;0.013153901;0.011762321;0.010312435;0.0056063;0.013041987;0.031871826;0.006141152;0.007144069;0.005580871;0.004310336;0.004012643;0.003918701;0.004953446;0.006719239;0.019023524;0.017630906;0.011562496;0.009674823;0.006505304;0.016505151;0.028137216;0.021500319;0.033967776;0.021438992;0.021474747
0.086025248;0.025505459;0.008857844;0.015915388;0.030752181;0.031724038;0.03501127;0.029257401;0.022770507;0.021621494;0.042840943;0.040617822;0.020971679;0.051046271;0.013610483;0.010704123;0.014210188;0.031924561;0.038877854;0.018686879;0.024355617;0.009465857;0.014224568;0.023163361;0.013049858;0.008753595;0.013470637;0.012071643;0.010547249;0.005721838;0.013299912;0.032759804;0.006270782;0.007280581;0.005667747;0.004379747;0.004085463;0.003980033;0.00501323;0.006824682;0.019648495;0.018157803;0.01185971;0.009915721;0.006613879;0.016960212;0.02880522;0.022080386;0.034714397;0.021976793;0.022038485
0.088315315;0.026177779;0.009060617;0.016376658;0.031359029;0.032406471;0.035780939;0.029851028;0.02344976;0.022220561;0.04362668;0.041491227;0.021547777;0.052130216;0.013980515;0.010949256;0.014626166;0.032712164;0.039892985;0.019143868;0.025012874;0.009579915;0.014619419;0.023763649;0.013383201;0.008966681;0.013780041;0.01238724;0.010783647;0.005840894;0.013548753;0.033653557;0.006403043;0.007432588;0.005766228;0.004448587;0.004152014;0.004049156;0.005076899;0.006925987;0.020277429;0.01867918;0.012154942;0.010147686;0.006725473;0.017402326;0.029463804;0.022653578;0.035471548;0.022523494;0.022604781
0.090564618;0.026858343;0.009272574;0.016832342;0.031963397;0.033095655;0.036561992;0.030453339;0.024126364;0.022807574;0.044407546;0.04237834;0.022131199;0.053229431;0.014342402;0.011203702;0.015028245;0.033489286;0.040915925;0.019587317;0.025669323;0.009691745;0.015003147;0.024371687;0.013701144;0.009167107;0.014088073;0.012710767;0.011017159;0.005959543;0.013789737;0.034566035;0.006525499;0.007575616;0.005852901;0.004505143;0.004212496;0.004102319;0.005142059;0.007028624;0.020923196;0.019193916;0.012438209;0.010374848;0.006828536;0.017841262;0.030121906;0.023219695;0.03621421;0.023071912;0.023175826
0.092746022;0.02754145;0.009485843;0.01727814;0.032565115;0.033777258;0.037338297;0.031064533;0.0247909;0.023393194;0.045182528;0.04326285;0.022703451;0.054324179;0.014706234;0.011457505;0.015420866;0.034251403;0.041925997;0.020010636;0.02631576;0.00979959;0.015379401;0.024975793;0.014001488;0.009360109;0.014389571;0.013027968;0.011248261;0.006060544;0.014027939;0.035519473;0.006642861;0.007709358;0.005948908;0.004566641;0.004265828;0.004151568;0.005215905;0.00713992;0.021577829;0.019698674;0.012722008;0.010600305;0.006920776;0.018275955;0.030767538;0.023783111;0.036965192;0.023608386;0.023736855
0.094843091;0.028223391;0.009692371;0.017711065;0.033155372;0.034441794;0.03810189;0.031680719;0.025442255;0.023979166;0.045946587;0.04414357;0.023259328;0.055409978;0.015074849;0.011706542;0.01580374;0.034999553;0.04291203;0.020416209;0.02694466;0.009904753;0.0157461;0.025575212;0.014302113;0.009548;0.014685047;0.013325205;0.011473273;0.006148391;0.014259236;0.036496309;0.006758744;0.007837475;0.006046288;0.004632504;0.004314853;0.004201952;0.005292815;0.007256552;0.022230027;0.020191419;0.013008107;0.010821586;0.007011241;0.018707322;0.031401038;0.024339726;0.037719329;0.024140264;0.024290793
0.096843166;0.028891004;0.009882344;0.018125403;0.033735579;0.035099359;0.038855071;0.032292219;0.026088402;0.02455671;0.046680873;0.045005956;0.02381332;0.056481788;0.015427563;0.011951107;0.016182952;0.03574244;0.04388316;0.020809198;0.027567876;0.01000432;0.016110792;0.026168401;0.014591417;0.009742883;0.014975878;0.013617287;0.011696022;0.006241505;0.014488929;0.037479549;0.006871817;0.007957324;0.006115587;0.004693671;0.004365884;0.00425484;0.005349736;0.007363706;0.022892013;0.020671792;0.01328785;0.011037312;0.007104252;0.019132885;0.032024004;0.024883914;0.0384367;0.024675031;0.02482669
0.098758163;0.029548435;0.010068914;0.018523995;0.034305136;0.035743288;0.039597142;0.032892803;0.026722962;0.025120583;0.047399697;0.045849094;0.024363694;0.057541749;0.015775325;0.012192629;0.01656685;0.036475221;0.044843785;0.02118532;0.028185149;0.010102798;0.016463619;0.026753614;0.014863993;0.009937537;0.015252639;0.013901858;0.011915583;0.006332378;0.01471674;0.038467349;0.006983566;0.008075655;0.006188063;0.004750598;0.004406946;0.004316075;0.005398064;0.007467228;0.0235641;0.021137731;0.013557554;0.011249608;0.007192978;0.01954066;0.032630181;0.025414785;0.039135573;0.025205313;0.025340166
